,Content,quality,smell,shipping,packing,price,others,processed_content
285,"chai to xài lâu
mới dùng thấy khá ổn 
thấy nhiều ng review tốt nên mua theo mong là hợp với da mình",2.0,,,,,,chai to xài lâu mới dùng thấy khá ổn thấy nhiều ng review tốt nên mua theo mong là hợp với da mình
14591,"Giao hang nhanh, shipper thân thiên
sản phẩm dùng ok lắm, bớt nhờn và se khít lỗ chân lông rõ rệt, nói chung là dùng thích",2.0,,2.0,,,,giao hang nhanh shipper thân thiên sản_phẩm dùng ok lắm bớt nhờn và se khít lỗ_chân_lông rõ_rệt nói_chung là dùng thích
8555,dùng ưng mik đã mua đây là lần hai kiểu ưng quá ý dùng sướng mà mịn nx với đc tặng nhièu quà bó kèm,2.0,,,,,2.0,dùng ưng mik đã mua đây là lần hai kiểu ưng quá ý dùng sướng mà mịn nx với đc tặng nhièu quà bó kèm
12135,da nhan duoc hang check duoc ma vạch tks shop,,,,,,2.0,da nhan duoc hang check duoc ma vạch tks shop
12686,"đang dịch nên giao hơi lâu một chút đóng gói mà mở mỏi cả tay á 
date xa tận 2024 lận
srm hơi mùi nước rửa bát "" dùng nhiều thì quen mùi hơn",,0.0,0.0,2.0,,2.0,đang dịch nên giao hơi lâu một_chút đóng_gói mà mở mỏi cả tay á date xa tận 2024 lận srm hơi mùi nước_rửa_bát dùng nhiều thì quen mùi hơn
9732,"Xài ok nhưng hàng hơi cũ, nhà cung cấp là tiki nhao",1.0,,,,,0.0,xài ok nhưng hàng hơi cũ nhà_cung_cấp là tiki nhao
6770,đóng gói cẩn thận nhưng mà toàn chữ trung quốc ko pik dùng ra sao,,,,2.0,,0.0,đóng_gói cẩn_thận nhưng_mà toàn chữ trung_quốc ko pik dùng ra sao
4443,chất lượng sản phẩm tốt chuẩn như những gì đăng bán sẽ ủng hộ cho shop lần sau nha,2.0,,,,,,chất_lượng sản_phẩm tốt chuẩn như những gì đăng bán sẽ ủng_hộ cho shop lần sau nha
7446,gần đây dòng gel rửa mặt simple đang được rất nhiều chị em rỉ tai nhau lựa chọn sản phẩm này được biết đến với thành phần lành tính dịu nhẹ và an toàn cho da mà giá cả lại phải chăng,2.0,,,,2.0,,gần đây dòng gel rửa mặt simple đang được rất nhiều chị_em rỉ_tai nhau lựa_chọn sản_phẩm này được biết đến với thành_phần lành_tính dịu nhẹ và an_toàn cho da mà giá_cả lại phải_chăng
236,đóng gói cẩn thận nên khi mở ra xốp bị vỡ hết nhưng sản phẩm vẫn còn nguyên vẹn video để nhận xu,,,,2.0,,,đóng_gói cẩn_thận nên khi mở ra xốp bị vỡ hết nhưng sản_phẩm vẫn còn nguyên_vẹn video để nhận xu
14498,Chất lượng tốt! Tin dùng loại này vì dịu nhẹ với làn da!,2.0,,,,,,chất_lượng tốt tin_dùng loại này vì dịu nhẹ với làn da
10754,đóng gói chắc chắn cẩn thận chống sốc đầy đủ mùi thơm rất nhẹ date xa tận 2024 ko hương liệu ko phẩm màu ko dầu khoáng,,2.0,,2.0,,2.0,đóng_gói chắc_chắn cẩn_thận chống sốc đầy_đủ mùi thơm rất nhẹ date xa tận 2024 ko hương_liệu ko phẩm màu ko dầu khoáng
7123,"Sữa rửa mặt nhẹ nhàng, không tạo bọt nên nhiều bạn sẽ thấy cảm giác không được sạch
Tuy nhiên mình thì khá ưa loại này, dùng rất thích",2.0,,,,,,sữa rửa mặt nhẹ_nhàng không tạo bọt nên nhiều bạn sẽ thấy cảm_giác không được sạch tuy_nhiên mình thì khá ưa loại này dùng rất thích
12601,dùng nhẹ nhàng sau khi rửa mặt không bị khô rít mà da vẫn có độ mềm ẩm giá thành hợp lý,2.0,,,,2.0,,dùng nhẹ_nhàng sau khi rửa mặt không bị khô rít mà da vẫn có độ mềm ẩm giá_thành hợp_lý
14445,đồ của shop thì yên tâm về chất lượng với đóng góp rồi mình đặt bao nhiêu lần rồi lần nào cũng ok shop giao hàng nhanh,2.0,,2.0,,,,đồ của shop thì yên_tâm về chất_lượng với đóng_góp rồi mình đặt bao_nhiêu lần rồi lần nào cũng ok shop giao hàng nhanh
3083,dùng mấy lọ rồi nên không có nhận xét gì da dầu mụn hợp đó srm dịu nhẹ không nhiều bọt rửa xong mặt k bị khô,2.0,,,,,,dùng mấy lọ rồi nên không có nhận_xét gì da_dầu mụn hợp đó srm dịu nhẹ không nhiều bọt rửa xong mặt k bị khô
14481,đóng gói cẩn thận tạm ổn 10dd jxndbx,1.0,,,2.0,,,đóng_gói cẩn_thận tạm ổn 10dd jxndbx
10294,giao nhanh. ok,,,2.0,,,,giao nhanh ok
632,đóng gói cẩn thận xài lần thứ 2 thấy khá hợp với da kh,2.0,,,2.0,,,đóng_gói cẩn_thận xài lần thứ 2 thấy khá hợp với da kh
6813,chai nhìn nhỏ hơn mình nghĩ packaging đơn giản đẹp thấy nhiều người rv tốt nên mình cx mua thử dùng,,,,,,0.0,chai nhìn nhỏ hơn mình nghĩ packaging đơn_giản đẹp thấy nhiều người rv tốt nên mình cx mua thử dùng
2493,đã mua ở shop này 1 lần sài oke nên mua lại mà cái tem chống giả này chắc ko chống dc nhiêu đâu nhìn như mới dán vậy,2.0,,,,,2.0,đã mua ở shop này 1 lần sài oke nên mua lại mà cái tem chống giả này chắc ko chống dc nhiêu đâu nhìn như mới dán vậy
2665,"Đúng mẫu! Giá ổn, còn được tặng kèm giấy thấm dầu",,,,,1.0,1.0,đúng mẫu giá ổn còn được tặng kèm giấy_thấm dầu
12827,Giao hang nhah sp dùng Ok còn có quà tang nên mk rat thik lần sau ủng hộ nua......???^^^^,1.0,,2.0,,,2.0,giao hang nhah sp dùng ok còn có quà tang nên mk rat thik lần sau ủng_hộ nua
14227,dùng lâu rồi thấy ổn shop giao hàng nhanh đóng hàng kỹ hài lòng,1.0,,2.0,2.0,,,dùng lâu rồi thấy ổn shop giao hàng nhanh đóng hàng kỹ hài_lòng
12707,chất lượng sản phẩm ổn dùng rửa sạch và không gây kích ứng da,2.0,,,,,,chất_lượng sản_phẩm ổn dùng rửa sạch và không gây kích_ứng da
10526,dùng phù hợp vs da mặt mình đóng gói cẩn thận giao hành nhanh,2.0,,2.0,2.0,,,dùng phù_hợp vs da mặt mình đóng_gói cẩn_thận giao hành nhanh
10060,"sản phẩm đóng gói kĩ cẩn thận, giao hàng nhanh, sản phẩm chưa sd qua nên chưa biết chất lượng nhưng nói chung là nhìn cũng tốt",,,2.0,2.0,,,sản_phẩm đóng_gói kĩ cẩn_thận giao hàng nhanh sản_phẩm chưa sd qua nên chưa biết chất_lượng nhưng nói_chung là nhìn cũng tốt
11811,dùng tuyt này là tuýt thứ 2 dùng thích dã man sử dụng theo review của chị hà linh mà nghiện em nó luôn,2.0,,,,,,dùng tuyt này là tuýt thứ 2 dùng thích dã_man sử_dụng theo review của chị hà linh mà nghiện em nó luôn
12075,"Giao hàng nhanh, sản phẩm mới, đẹp, HSD lâu, dùng tốt",,,2.0,,,2.0,giao hàng nhanh sản_phẩm mới đẹp hsd lâu dùng tốt
12793,cái này ko bị khô da...m đã dùng khoảng 5.6 lọ rồi,2.0,,,,,,cái này ko bị khô da m đã dùng khoảng 5 6 lọ rồi
4211,Mua hộ chị nên không biết chất lượng thế nào nhưng mình từng dùng loại màu trắng thấy khá ổn,1.0,,,,,,mua hộ chị nên không biết chất_lượng thế_nào nhưng mình từng dùng loại màu trắng thấy khá ổn
9686,cầm rất là nặng tay nhé mọi người rửa mặt cũng ổn làm sạch ở mức tương đối rcm cho mọi người nhéeee sản phẩm được đóng gói cực cẩn thận luôn ấy ạ 10 điểm lunnnn,2.0,,,2.0,,,cầm rất là nặng_tay nhé mọi người rửa mặt cũng ổn làm sạch ở mức tương_đối rcm cho mọi người nhéeee sản_phẩm được đóng_gói cực cẩn_thận luôn ấy ạ 10 điểm lunnnn
10593,dạng như gel nha làm sạch da dịu nhẹ mua lần 2 lần trước mua deal sốc bên kia có 80k à lần này mua cao hơn chưa dùng chưa rõ,2.0,,,,,0.0,dạng như gel nha làm sạch da dịu nhẹ mua lần 2 lần trước mua deal sốc bên kia có 80k à lần này mua cao hơn chưa dùng chưa rõ
3874,sữa mặt như hình dùng tốt,1.0,,,,,,sữa mặt như hình dùng tốt
9424,bông mịn rửa mặt rất sạch giá lại rẻ nhưng đáng tiếc là độ ph quá cao,1.0,,,,,,bông mịn rửa mặt rất sạch giá lại rẻ nhưng đáng tiếc là độ_ph quá cao
10853,"Giao hàng nhanh, hàng mới sản xuất, mới dùng thử tạm thời thấy ổn",1.0,,2.0,,,,giao hàng nhanh hàng mới sản_xuất mới dùng thử tạm_thời thấy ổn
2817,đóng gói cẩn thận shipper nhiệt tình đã dùng sp rất ok và dùng rất nhiều lần,2.0,,2.0,2.0,,,đóng_gói cẩn_thận shipper nhiệt_tình đã dùng sp rất ok và dùng rất nhiều lần
12455,cấp ẩm cho da sử dụng thường xuyên thấy da mền và mịn sử dụng sáng tối thấy sự thay đổi rõ rệt,2.0,,,,,,cấp ẩm cho da sử_dụng thường_xuyên thấy da mền và mịn sử_dụng sáng tối thấy sự thay_đổi rõ_rệt
14419,dùng thích lắm vì nó kiểu dịu nhẹ mà sạch sâu ấy,2.0,,,,,,dùng thích lắm vì nó kiểu dịu nhẹ mà sạch sâu ấy
14828,bọc khá kĩ nhưng vẫn bị trào ra ngoài,,,,2.0,,0.0,bọc khá kĩ nhưng vẫn bị trào ra ngoài
13578,bao bì xinh vãi mình dùng thấy thích nên mua cho ny rẻ và k khô da tí nào,2.0,,,,2.0,2.0,bao_bì xinh vãi mình dùng thấy thích nên mua cho ny rẻ và k khô da tí nào
7426,Sản phẩm sử dụng tốt vì hợp với da của bạn trai mình,2.0,,,,,,sản_phẩm sử_dụng tốt vì hợp với da của bạn trai mình
12345,"rửa xong da mặt bóng loáng, mịn màng, săn chắc. Rất đáng tiền! sẽ mua tiếp!!",2.0,,,,,,rửa xong da mặt bóng_loáng mịn_màng săn chắc rất đáng tiền sẽ mua tiếp
13000,đóng gói cẩn thận giao hàng nhanh giá rẻ hơn so với mall khác,,,2.0,2.0,2.0,,đóng_gói cẩn_thận giao hàng nhanh giá rẻ hơn so với mall khác
12797,Dung tích rất lớn nhưng hạn sử dụng sản phẩm còn 1 năm nên không thể nào dùng hết được; những sản phẩm khác nên thể hiện ngày sản xuất/hạn sử dụng để người tiêu dụng dễ theo dõi,,,,,,2.0,dung_tích rất lớn nhưng hạn sử_dụng sản_phẩm còn 1 năm nên không_thể_nào dùng hết được những sản_phẩm khác nên thể_hiện ngày sản_xuất hạn sử_dụng để người tiêu dụng dễ theo_dõi
11253,đóng gói kĩ giao hàng nhanh săn hôm m5 m6 đã cósrm dịu xài okkk,2.0,,2.0,2.0,,,đóng_gói kĩ giao hàng nhanh săn hôm m5 m6 đã cósrm dịu xài okkk
13916,"Giao hàng cực nhanh , chất lương sản phẩm tốt , cần có thời gian sử dụng sẽ có đánh giá khách quan hơn , vì mua hàng trên tiki nên mình cũng yên tâm hàng chính hãng , hạn sử dụng còn dài , đóng gói chắc chắn cẩn thận .",2.0,,2.0,,,2.0,giao hàng cực nhanh chất lương_sản_phẩm tốt cần có thời_gian sử_dụng sẽ có đánh_giá khách_quan hơn vì mua hàng trên tiki nên mình cũng yên_tâm hàng chính hãng hạn sử_dụng còn dài đóng_gói chắc_chắn cẩn_thận
9777,đóng hang ok xài ok sẽ mua ủng hộ lại shop,1.0,,,2.0,,,đóng hang ok xài ok sẽ mua ủng_hộ lại shop
1735,đã nhận đc hàng nhe giao hàng nhanh nhưng đóng gói ko chắc chắn lắm mình thấy bị hở đầu nhưng vẫn cho shop 5 sao,,,2.0,0.0,,,đã nhận đc hàng nhe giao hàng nhanh nhưng đóng_gói ko chắc_chắn lắm mình thấy bị hở đầu nhưng vẫn cho shop 5 sao
7397,"Rất hài lòng về sản phẩm này. Đóng gói kỹ, giao hàng nhanh chóng",2.0,,2.0,2.0,,,rất hài_lòng về sản_phẩm này đóng_gói kỹ giao hàng nhanh_chóng
11015,Sản phẩm này e dùng r thấy thích hợp nên mua lạii ạ,2.0,,,,,,sản_phẩm này e dùng r thấy thích_hợp nên mua lạii ạ
4255,"đã nhận được hàng
mùi hương dịu nhẹ sẽ mua tiếp ở lần sau nếu có trải nghiệm tốt",,2.0,,,,,đã nhận được hàng mùi hương dịu nhẹ sẽ mua tiếp ở lần sau nếu có trải_nghiệm tốt
12487,đầu tiên tưởng chai bự nhma dùng thích lắm nha dịu nhẹ chất lượng tuyệt vời,2.0,,,,,2.0,đầu_tiên tưởng chai bự nhma dùng thích lắm nha dịu nhẹ chất_lượng tuyệt_vời
2475,đóng gói cẩn thận giá ok,,,,2.0,2.0,,đóng_gói cẩn_thận giá ok
10756,đây là lần 2 mình mua nè dùng cảm giác sạch mà không bị khô bị rít da dùng thích lắm sẽ tiếp tục ủng hộ,2.0,,,,,,đây là lần 2 mình mua nè dùng cảm_giác sạch mà không bị khô bị rít da dùng thích lắm sẽ tiếp_tục ủng_hộ
15083,Mới dùng chưa biết hiệu quả thế nào nhưng rửa cảm giác cũng sướng sướng mà mùi lại thơm thơm. Nói chung là thích.,2.0,2.0,,,,,mới dùng chưa biết hiệu_quả thế_nào nhưng rửa cảm_giác cũng sướng sướng mà mùi lại thơm thơm nói_chung là thích
3713,đã dùng nhiều lần r giờ có mall lại càng yên tâm hơn được tặng túi tote siêu xinh,2.0,,,,,2.0,đã dùng nhiều lần r giờ có mall lại càng yên_tâm hơn được tặng túi tote siêu xinh
13575,"Shop giao hàng nhanh chóng, đóng gói cẩn thận 
Sản phẩm làm sạch và kiềm dầu rất tốt, không làm khô da sau khi sử dụng",2.0,,2.0,2.0,,,shop giao hàng nhanh_chóng đóng_gói cẩn_thận sản_phẩm làm sạch và kiềm dầu rất tốt không làm khô da sau khi sử_dụng
1804,"hàng chất lượng, đóng gói kĩ càng. da mặt em bị khô mà giờ xài chai này thấy hiệu quả rõ k còn bị khô nữa. ủng hộ shop dài dài?. chúc shop buôn mai bán đắt ạ ?",2.0,,,2.0,,,hàng chất_lượng đóng_gói kĩ_càng da mặt em bị khô mà giờ xài chai này thấy hiệu_quả rõ k còn bị khô nữa ủng_hộ shop dài_dài chúc shop buôn mai bán đắt ạ
707,Sài tốt da mặt mịn màng,2.0,,,,,,sài tốt da mặt mịn_màng
11238,Nói chung đặt hàng của tiki cái nào nhận cũng thấy hài lòng.,,,,,,2.0,nói_chung đặt_hàng của tiki cái nào nhận cũng thấy hài_lòng
13903,dùng thích lắm nhaaa mọi người giao hàng nhanh đóng gói cẩn thận,2.0,,2.0,2.0,,,dùng thích lắm nhaaa mọi người giao hàng nhanh đóng_gói cẩn_thận
5189,sao khong co qua tang tinh chat vichy mineral 89 15ml vay,,,,,,0.0,sao khong co qua tang tinh chat vichy mineral 89 15ml vay
13153,đã dùng chai nhỏ và giờ mua chai to để sử dụng thích hợp cho da dầu mụngiao hàng nhanh,2.0,,2.0,,,,đã dùng chai nhỏ và giờ mua chai to để sử_dụng thích_hợp cho da_dầu mụngiao hàng nhanh
5472,dịu nhẹ mua hàng ở hasaki thì yên tâm về chất lượng rồi ạ giao hàng nhanh,2.0,,2.0,,,,dịu nhẹ mua hàng ở hasaki thì yên_tâm về chất_lượng rồi ạ giao hàng nhanh
72,chai nhỏ nhỏ vậy thui chứ dùng cũng lâu phết sale quá rẻ dùng dịu ko kích ứng okila mình xài chắc 4 5 chai gì rùi,2.0,,,,2.0,2.0,chai nhỏ nhỏ vậy thui chứ dùng cũng lâu phết sale quá rẻ dùng dịu ko kích_ứng okila mình xài chắc 4 5 chai gì rùi
7843,đã nhận được hàng shop gói kĩ hộp hơi móp chút thôi nhưng vẫn ổn giao hàng nhanh,,,2.0,1.0,,,đã nhận được hàng shop gói kĩ hộp hơi móp chút thôi nhưng vẫn ổn giao hàng nhanh
14594,đóng gõi kỹ sản phẩm chất lượng giao hành nhanh đáng tiền,2.0,,2.0,2.0,,,đóng gõi kỹ sản_phẩm chất_lượng giao hành nhanh đáng tiền
5101,chất lượng sản phẩm tuyệt vời đóng gói đẹp chắc chắn rất đáng tiền,2.0,,,2.0,2.0,,chất_lượng sản_phẩm tuyệt_vời đóng_gói đẹp chắc_chắn rất đáng tiền
6764,đặt hàng ngày 10/10/2022 từ hà nội giao tới long an cũng tương đối nhanh chóng tinh chất serum thì thơm cảm giác tươi mát thật,2.0,2.0,2.0,,,,đặt_hàng ngày 10 10 2022 từ hà_nội giao tới long_an cũng tương_đối nhanh_chóng tinh_chất serum thì thơm cảm_giác tươi_mát thật
9382,gel rửa mặt em sử dụng mấy ngày rồi thấy rất tốt nha mng cải thiện da đáng kể ạ,2.0,,,,,,gel rửa mặt em sử_dụng mấy ngày rồi thấy rất tốt nha mng cải_thiện da đáng_kể ạ
10793,đã mua nhiều lần ở shop lần nào cũng ưng sẽ quay lại ủng hộ shop,2.0,,,,,,đã mua nhiều lần ở shop lần nào cũng ưng sẽ quay lại ủng_hộ shop
