content,rating
"Mình vừa nhận đươc sản phẩm này của tiki.
Tiki giao hàng rất nhanh chóng, mình mới đặt hôm qua hôm nay đã có hàng rồi, thích nhất là gói hàng được gói rất kĩ, không làm món hàng móp méo hay gì hết, phục vụ cũng rất tốt, lại có nhiều chương trình khuyến mãi.
Mình rất hài lòng về tiki. Lần sau sẽ ủng hộ ^_^",5
"Trước tiên, tiki giao hàng nhanh và bọc rất cẩn thận, mình ở Hà Nội say 3 ngày nhận được hàng.
Nhận xét về em này thì mùi thơm thật thơm. Khi dùng da láng mịn, không bị khô chút nào. Trước khi mua mình thấy nhiều bạn nói hạt scrub hơi to nhưng bản thân mình thấy bình thường, mát xa mặt thích lắm. Mình da hỗn hợp thiên dầu nhé ^^",5
"Đây là loại sữa rửa mặt tẩy da chết mình ưng nhất. Lúc ban đầu do không biết cách sử dụng nên ngày nào cũng dùng khiến da bị khô đi. Chỉ nên dùng 2-3 lần/ tuần thôi, và chỉ rửa bằng đầu ngón tay. 
Tẩy xong da rất mềm, mùi hương dễ chịu.",5
"Mình mua sữa rửa mặt này và sử dụng được 1 thời gian rồi. Cảm nhận ban đầu là mùi thơm cực dễ chịu. Mụn cám đã bị oxi hóa cho đen đi ở cánh mũi biến mất. Sản phẩm được làm từ thiên, hạt tẩy tế bào chết là hột mơ nghiền nhuyễn nên tin tưởng. Mình sử dụng 6n/1lần kết hợp xông hơi thảo dược thấy da dẻ hồng hào. Đây là lọ sữa rủa mặt đầu tiên mình cam kết dùng hết sạch không bỏ dở giữa chừng. Vì thích mà",5
"Mình vừa nhận được sản phẩm này và dùng luôn xem sao. Hí hí. Phải nói rằng tiki đóng gói cực tốt. Tuýp lớn dùng thoải mái còn lâu mới hết được. Mùi thơm dịu mát, làm sạch sâu. Tuy nhiên mình vẫn cảm thấy còn mùi hoá học chứ không hoàn toàn là hương mơ. Nói chung là đáng để đầu tư. ",5
"Về chất lượng của sản phẩm: Tốt, đáng mua và giá cả hợp lý. Sản phẩm dùng sạch sâu, cảm nhận được ngay sau khi rửa sạch lớp sữa rửa mặt. Mùi thơm của mơ dễ chịu.
Mình cũng đã tham khảo một vài địa chỉ mua hàng nhưng rất thích mua ở tiki vì yên tâm hàng chính hãng. Date của sản phẩm còn rất mới (mới sản xuất tháng 3/2015). Sản phẩm được bọc gói rất cẩn thận

Nhìn chung là rất ưng, và highly recommend cho các bạn",5
"Sữa rửa mặt này có giá cả hợp lý,chính hãng nên mình không lo về chất lượng. Sau khi rửa xong mình thấy da mặt sạch,hết nhờn và giảm mụn đáng kể,nói chung là mình thích các sản phẩm của St Ives. Cảm ơn Tiki và hi vọng Tiki sẽ có nhiều sản phẩm tốt của St Ives hơn nữa.",5
Mình có mua cả 2 loại St.ives scrub tag cam và tag xanh này. Cảm nhận là dùng rất tốt. Hiện tại nhà mình đang có 3 tuýp này dùng dần :)) Nhiều người chê hạt scrub của St.ives hơi thô nhưng mình nghĩ nó sẽ giúp tâỷ da chết cơ học hiệu quả nhất! Noí chung mình sẽ gắn bó với em này daì dài.,5
"Trước đây mình có sử dụng rồi thấy thích quá định mua tiếp thì thấy Tiki bán, giá rẻ hơn các shop khác rất nhiều, hồi đấy mình mua 160k/tuýp mà Tiki bán có 85k. Thấy thế mua liền 2 tuýp để dành. Các bạn yên tâm là hàng chính hãng nhé. Những bạn nào da mụn thì không nên dùng loại này vì hạt của nó khá là to, ảnh hưởng xấu đến mụn. Da mụn thì nên dùng loại không hạt peeling ý. Mình dùng 3 lần/tuần. Dùng xong cảm thấy da mịn hẳn thích dã man. Nói chung là ưng cả về chất lượng và giá cả.",5
"Mình đọc review của mọi người thấy tốt nên mua về xài thử . Sản phẩm có thành phần tự nhiên và mua ở tiki nên mình rất yên tâm . Lần đầu tiên sử dụng các hạt trong sản phẩm làm da hơi rát một chút nhưng dùng hoài sẽ quen , thơm và rửa xong da sạch thoáng . Chai to nên xài lâu , khi hết mình sẽ ủng hộ tiki tiếp .",5
"Sữa rửa mặt này có mùi mơ thơm ngọt và dễ chịu, bên cạnh đó có các hạt giúp loại bỏ các tế bào chết rất tốt, sau khi sửa mặt cảm thấy rất sạch và da sáng lên, sờ mặt thấy rất mềm mại, và với một tuýp 170g như thế này sử dụng cũng khá lâu, lần đầu dùng thấy rất có thiện cảm với nhãn hiệu này,với sửa rửa mặt thì chất lượng thế này tôi rất hài lòng.",5
"Đã xài sản phẩm này hơn 2 năm và chưa có ý định sẽ thay thế em này bằng sản phẩm khác. Tuy nhiên mình nghĩ gọi là tẩy tế bào chết cho da mặt thì đúng hơn vì trên thông tin hướng dẫn có ghi chỉ nên xài 3-4 lần 1 tuần. Nếu bạn vẫn còn băn khoăn sp tẩy tế bào chết cho mặt, mua em nó ngay nhé vì chất lượng tốt, mà giá trên tiki lại rẻ hơn ở siêu thị.",5
"Chỉ với 89k mình có 1 sản phẩm tẩy da chết được nhập khẩu từ Mỹ tới tận tay – thật tuyệt vời. Tuyệt hơn nữa đó chính là khi mình sử dụng nó lần đầu – Mùi thơm nhè nhẹ, các hạt scrub chà lên mặt tuy hơi rát tí tẹo nhưng rất đã, nhất là hai bên cánh mũi và má. Sau khi xả sạch nước mình thấy khoan khoái vô cùng, da sạch trơn tru và mát lắm, đợi đến khi khô rồi thì thấy phần nào những vảy nhỏ li ti và mụn cám bay bớt rồi. Nó thật sự thỏa mãn sự háo hức của mình khi đặt một sản phẩm qua mạng với giá dễ chịu và dịch vụ chu đáo.",5
"Vừa nhận hàng sáng nay, Tiki giao hàng nhanh thật mình đặt hôm qua, chọn gói vc 2-4 ngày mà nay đã nhận được hàng rồi, đóng gói đẹp nữa chứ
Mình dùng sp này rất hợp, mới dùng thôi mà thấy da mặt nhẹ đi rất nhiều, rất mềm mịn chứ ko bị khô như những sp tẩy tb khác",5
"Phải nói đây là sản phẩm mình ưng nhất trong những sản phẩm đã dùng .Sản phẩm thiết kế khá đẹp mắt,chai rất to,không biết dùng bao giở mới hết ,hehe,mùi lại rất thơm nữa.Bên trong có những hạt cát nhỏ ,khi massage lên mặt cảm thấy rất sạch và dễ chịu ,đặc biệt sau khi dùng thấy da thoáng ,mịn,sạch và rất mát nữa .Tuy nhiên đây là sản phẩm tẩy tế bào chết nên khuyến cáo là một tuần chỉ nên dùng 2- 3 lần thôi .Mình rất thích nên sẽ vote năm sao luôn ^^",5
"Sản phẩm sữa rửa mặt tẩy tế bào chết ST.IVES khá tốt, tẩy sạch sẽ nhẹ nhàng, sử dụng xong cho cảm giác mềm mịn, căng bóng, không gây khô tức cho da. Tuýp sữa rửa mặt lớn, khối lượng nhiều, tuần chỉ dùng 2 – 3 lần nên rất tiết kiệm.",5
"Đầu tiên thì mùi thơm thoang thoảng đặc trưng của trái mơ bay lên khi mở lắp. Tiếp đến là những hạt massage lợn cợn để thúc đẩy tuần hoàn máu, hình như là hơi to để massage thì phải (vì thấy TIKI nói là Sữa Rửa Mặt Tẩy Tế Bào Chết). Nhưng mình nghĩ là nên sử dụng như sp tẩy tế bào chết chuyên dụng, chứ không thể là sữa rửa mặt được. Dùng nhiều sẽ gây bào mòn da, khiến da hư tổn cấu trúc. Cuối cùng là giá thành thì khá ổn đó, lúc mình mua còn được sale nữa chứ :))",5
"Cảm nhận đầu tiên của mình là sạch. Mùi đào cực kì dễ chịu, rất nhẹ nhàng. Mùi hương cứ thoang thoảng. Tuy nhiên chỉ nên dùng 3-4 lần một tuần thôi, sản phẩm tẩy tế bào chết mà. Đặc biệt là không bị kích ứng da, có lẽ loại này hợp mình. Nói chúng, mình rất thích nó. keke",5
"Mình nhận hàng cách đây vài ngày, tiki giao hàng rất nhanh. Sản phẩm có dung tích lớn, giá rẻ, dùng được rất lâu. Sau mỗi lần sử dụng mình thấy da mình rất mịn màng, mềm mại. Nên dùng sau khi tẩy trang và rửa mặt bằng sữa rửa mặt, 1 tuần 2 lần.",5
"Mình mua vì thấy các bạn bình luận sản phẩm rất tốt và đúng như thật, sản phẩm rất thơm, rửa xong da mịn màng, mình thấy da có trắng hơn được một tí, hạt mát-xa mịn, không gây rất da mặt, sản phẩm to 170ml mà một tuần chỉ xài 1,2 lần, không biết xài đến bao giờ mới hết, cho sản phẩm giá tốt, chất lượng tốt 5 sao.",5
"Tôi ít chú trọng đến việc tẩy tế bào chết cho da mặt, vì sợ bị kích ứng da. Giá cả các sản phẩm tẩy tế bào chết cho da mặt trên thị trường khá cao, mua về không biết xài có hợp không. Tôi được chị giới thiệu cho sản phẩm này và thấy xài rất tốt. Kem ít tạo bọt như các sản phẩm khác, các hạt nhẹ nhàng tẩy tế bào chết cho da, hương mơ thoang thoảng dịu nhẹ nữa. Xài xong thấy da tôi sạch hẳn, da mềm mịn hơn, không có cảm giác da căng cứng như một số sản phẩm khác.",5
"1 chút rắc rối với shipper cuối cùng mình cũng rinh được e nó về! cái cảm giác rửa mặt với các hạt cát nhỏ mát xa nhẹ nhàng rất thích, cảm thấy như đang đc nhân viên chăm sóc ý! 
da mình da thường, vùng chữ T có hơi nhờn một chút rửa xong thấy da căng và mịn, hơi khô 1 chút! bạn nào da khô thì nên xem xét, sản phẩm này có vẻ hợp với da nhờn hơn!
rửa xong nên bôi thêm nước hoa hồng nữa thì ổn hơn!
Nói chung với giá thành như này, sữa rửa mặt này khá ổn",5
"Lần đầu sử dụng loại sữa rửa mặt này, mình có hơi e ngại vì nó có các hạt sạn nhỏ có thể gây tổn thương da, nhưng sau khi sử dụng, mình rất ưng ý, rửa xong cảm giác da vừa sạch, mát, mịn mà không để lại cảm giác căng căng da như những sản phẩm khác, hơn nữa sữa rửa mặt còn có hương thơm nhẹ, rất dễ chịu. Mình đã sử dụng sản phẩm này và trong vòng mấy tháng gần đây không hề thấy có mụn mới nổi lên, vì thế, mình rất hài lòng với sản phẩm này",5
"Sữa Rửa Mặt Tẩy Tế Bào Chết ST.IVES Tươi Mát Da Hương Mơ đáng được nhận lời khen.
Đầu tiên là về giá cả: Mình mua khi Tiki giảm 30% nên giá cực tốt.
Thứ hai là về chất lượng: mùi cực kì thơm, những hạt trong SRM làm sạch sâu lấy đi bụi bẩn, rửa xong da mặt căng mịn, sáng hơn và sạch dầu, hương lưu lại trên da rất thích.
Thứ ba là về đóng gói: rất kĩ lưỡng.

Luôn tin tưởng ủng hộ Tiki!",5
"Mình dùng sp này để tẩy da chết 3 lần/ tuần, dùng rất thích cảm giác rửa xong mặt sach sẽ ,tiki giao hàng nhanh, đóng gói cẩn thận",5
"Sử dụng sản phẩm đã lâu nhưng hôm nay mới nhận xét, điểm mà mình thích nhất là sữa rửa mặt mùi mơ này thơm vô cùng. Rửa mặt bằng sản phẩm này thấy da mịn và sạch hơn, các hạt matxa lúc xoa lên mặt cũng rất thích. Chai sữa rửa mặt cũng khá to.
Nhưng đây là sữa rửa mặt tẩy tế bào chết nên chỉ sử dụng tuần 2 lần nếu không sẽ rất khô da.",5
"Mình thấy trên nhãn phụ tiếng Việt của sản phẩm ghi là sữa rửa mặt tẩy da chết nên mình nghĩ sẽ có nhiều bạn nhầm đây là sửa rửa mặt.

Tuy nhiên, nếu bạn đọc kĩ hơn phần sử dụng ghi bằng tiếng Anh và tên tiếng Anh của sản phẩm thì đây là Scrub (nghĩa là tẩy da chết) và chỉ sử dụng 3 - 4 lần/tuần (không như sửa rửa mặt, ngày 2 lần, 1 tuần 14 lần). Nếu các bạn đem ra dùng 2 lần/ngày như sửa rửa mặt thì sẽ làm da mỏng đi cũng như dễ bắt nắng hơn đó. Mong là lần sau các nhà nhập khẩu Việt Nam cẩn thận hơn trong việc ghi nhãn, tránh gây nhầm lẫn cho người dùng.",5
"Hôm vừa rồi mình thấy trên Tiki đang có giảm giá 30% cho sản phẩm sữa rửa mặt tẩy tế bào chết này, đây là hàng chính hãng do Tiki cam kết và có xuất xứ ở Mỹ nên mình cũng khá an tâm khi mua về dùng thử. 
Hạt mát-xa rất nhỏ nên mình dùng tay xoa nhẹ nhàng trên mặt, rửa xong thì thấy da sáng hơn một chút, mịn và mềm hơn. Mùi hương mơ tươi mát rất dễ chịu, có cảm giác thư giãn khi sử dụng và mùi thơm của sản phẩm lưu lại trên da cũng khá lâu. (mình bị thích mùi này)
Tuýp 170g khá to và mình chỉ sử dụng 1 đến 2 lần một tuần nên mình thấy giá tiền như vậy rất phù hợp với tiết kiệm.
Nói tóm lại thì đây là sản phẩm đáng dùng thử! Và nếu như không có gì đáng ngại thì mình sẽ thử thêm một vài sản phẩm khác của ST.Ives.",5
"Trước đây mình chưa từng mua mĩ phẩm của Tiki, chỉ toàn mua sách thôi. Bữa trước thấy Tiki khuyến mãi nên mua về dùng thử. Sữa rửa mặt rất thơm, vừa mở hộp ra là đã nghe thơm rồi. Rửa mặt xong da mịn, sáng hẳn ra, ko còn mụn đầu đen trên mũi nữa mà da ko bị khô, dầu trên mũi cũng ít đi rất nhiều. Nói chung là mình rất hài lòng với sản phẩm này.",5
"Mình vừa nhận hàng hôm qua, tối dùng thử thì cảm giác khác biệt hẳn - nhận thấy rõ luôn. Da mặt sạch, mịn hơn nữa. Giá quá tốt mà chất lượng như vậy là trên cả tuyệt vời luôn. Da mình hay bị dị ứng mẩn đỏ lắm, nên trước giờ không có mua mấy loại sửa rửa mặt hay tẩy tế bào chết như này, nay thấy tiki giảm giá nên mua thử. Nói chung là lần này rất hài lòng luôn :D. Bạn nào đắn đo suy nghĩ thì nên mua nhe :x",5
"Sữa rửa mặt tẩy tế bào chết này rất thơm và xài cũng rất tốt. Sau khi rửa xong da mặt mình rất láng mịn, không bị khô và còn thơm thơm mùi mơ nữa. Da mình hơi mỏng nên phải rửa nhẹ nhàng, có lỡ chà xát mạnh quá thì da mình hơi bị rát rát. Giá cả với tuýt lớn thế này thì sản phẩm này rất tiết kiệm mà hiệu quả cao       ",5
"Mình vẫn đang dùng sản phẩm này, nay thấy tiki khuyễn mãi nên mình quyết định mua thêm. Cảm nhận của mình cho sản phẩm này là sau khi rửa mặt da không bị khô - đó là điểm cộng lớn nhất mà mình hài lòng. Ngoài ra nó còn khá thơm, mùi này dễ chịu, nhưng hình như dùng một thời gian mùi thơm bị giảm thì phải.",5
