,Unnamed: 0,Content,quality,smell,shipping,packing,price,others
13376,13376,đóng gói ok hàng ok sài ok nói chung là ok ship nhanh giao hàng thân thiện ok,Neutral,,Positive,Positive,,
13377,13377,"hàng đóng gói cẩn thận, giao hàng nhanh, ko nghĩ chai nó to thế , dùng chắc cả nửa năm mới hết",,,Positive,Positive,,Positive
13378,13378,đúng phân loại giá hạt dẻ nữa ủng hộ shop nha mngg cảm ơn shop ạ,,,,,Positive,
13379,13379,đóng gói cẩn thận sản phẩm chất lượng giao hàng nhanh chóng,Positive,,Positive,Positive,,
13380,13380,đã mua nhiều lần ở đây lần này flash sale nên mua luôn mình thấy sản phẩm đã đổi nhãn nhưng shop vẫn giao mẫu cũ,,,,,,Negative
13381,13381,đã sử dụng nhiều lần shop uy tín giao hàng ok,Positive,,Positive,,,
13382,13382,dùng ổn lắm nha shop ship cũng nhanh nữa,Positive,,Positive,,,
13383,13383,dung tích lớn dịu nhẹ không gây kích ứng,Positive,,,,,Positive
13384,13384,đồ rất đẹp minh đã mua 3 bộ rồi giờ mua thêm vải mát nhưng chỉ thich hợp cho bạn dưởi 50kg mặc mới đẹp nha moi người ủng hộ shop nha minh mua 6 bô rồi đó,Positive,,,,,
13385,13385,dùng kiểu rất nhẹ nhàng rửa ko bị sạch quá da mình sau khi rửa thì vẫn mềm thoải mái cảm giác bôi lên mặt khá mát srm dạng gel nên bôi lên cảm giác the the như bạc hà,Positive,,,,,
13386,13386,"sản phẩm tốt , date mới",Positive,,,,,Positive
13387,13387,đã mua nhiều lần đóng gói chắc chắn cẩn thận xin cảm ơn shop nhiều ạ,,,,Positive,,
13388,13388,"dùng ổn mà tiện, rửa ko cần vò để tạo bọt , rửa sạch mà da ko bị khô, khá ưng nên mình dùng tới lọ thứ 3 rồi",Positive,,,,,
13389,13389,đóng góp cẩn thận giao hàng siu nhanh sp dùng thấy hiệu quả đã mua lần 2,Positive,,Positive,Positive,,
13390,13390,dùng dịu mà rất thích luôn á siêu nhiều luôn không bị khô da,Positive,,,,,
13391,13391,đóng gói cực kì cẩn thận giao đầy đủ hàng còn được tặng thêm quà,,,,Positive,,Positive
13392,13392,"giao hàng nhanh chóng, gói sp kỹ càng",,,Positive,Positive,,
13393,13393,Vỏ chai sửa rửa mặt hơi bị móp méo xíu. Mong những lần sau tiki gửi sản phẩm mới hơn ạ,,,,Negative,,
13394,13394,đóng gói kĩ cadng cẩn rgaajn giá phù hợp vs học sinh sinh viên,,,,Positive,Positive,
13395,13395,"sản phẩm tốt, nhưng đóng gói hợp thì khá tệ, hợp ngoài thì móp méo rất nhiều, nhưng dù sao vẫn cho shop 5sao về sản phẩm",Positive,,,Negative,,
13396,13396,chai sữa rửa mặt siêu to đóng gói cẩn thận giao khá nhanh,,,Positive,Positive,,Positive
13397,13397,"giao hàng nhanh và rất là lịch sự, mùi thơm cực dễ chịu, hàng mỹ ?,nó có những hạt cát mịn dễ lấy đi mụn, sau khi rửa mặt rất láng và hay cái là ko bị khô da,nói chung ai phân vân thì nên mua ,mình hài lòng sdp này ?",,Positive,Positive,,,Positive
13398,13398,dùng kbiet bao nhiêu chai này rồi ưng thật sự cơ mà giá thành săn trong live của c hà linh lại thơm vãi chưởng nên xứng đáng em thấy 1 số bác bảo dùng e này đẩy mụn vì thành phần có bha nên sẽ đẩy mụn ẩn nhẹ nha ae nma xứng đáng thật í nên mua,Positive,Positive,,,,
13399,13399,"Dùng thích có mùi thơm nhẹ và rất sạch dùng hết mình sẽ lại ủng hộ tiếp, cảm ơn tiki",Positive,Positive,,,,
13400,13400,dùng rất thích chai to chắc chắn đóng hàng rất kỹ,Positive,,,Positive,,
13401,13401,đóng gói sp rất đẹp chưa sd nên chưa biết,,,,Positive,,
13402,13402,dùng đến lọ thứ 2 rồi và thấy cũng đỡ mụn hơn trước mọi người có thể sử dụng da nhạy cảm hay da dầu dùng khá ô kê,Positive,,,,,
13403,13403,"Hồi trước mình có sử dụng sửa rửa mặt của 3w clinic, thấy rất ổn nên thấy thấy trên tiki bán nên mua về dùng tiếp. Sản phẩm có mùi thơm trà xanh dịu nhẹ, không phải mùi hăn hắc của loại mùi nhân tạo đâu. Từ ngày dùng sửa rửa mặt này, da mình cũng đỡ mụn, sáng và trắng ra. Với lại đây là thương hiệu của Hàn Quốc nên mình rất yên tâm sử dụng.",Positive,Positive,,,,Positive
13404,13404,"Bao bì đóng gói tốt, rất hài lòng về sản phẩm này của tiki",,,,Positive,,
13405,13405,đóng gói gọn đẹp có cái bọc hơi chống sốc nghe rewiew xịn lắm ko biết chất lượng thế nào thử mới biết nhưng đẹp nên 5* có quà tặng kèm check mã thì chính hãng mình da dầu mụn nên sợ nhạy cảm để thử xem sao,,,,Positive,,Positive
13406,13406,đây là chai thứ n mịn xài r do da dầu nên dung srm này thấy sạch mà k có bị khô queo da,Positive,,,,,
13407,13407,đóng gói cẩn thận sửa rửa mặt dùng khá là thích chỉ là cá nhân mình k thích mùi 1 xíu nhưng dùng thì oke,Positive,Negative,,Positive,,
13408,13408,đã nhận đc hàng nhưng thắc mắc shop gửi kèm 2 vỏ hộp gì kp vỏ sp mk đặt,,,,,,Neutral
13409,13409,chai to rửa mặt mát lạnh sảng khoái rửa xong thấy da sạch mua cho ba ba khen mát lạnh,Positive,,,,,Positive
13410,13410,đã nhận được hàng dùng okla nha quý vị đáng để thử chất lượng sau mới rõ,Positive,,,,,
13411,13411,"Mình đã sử dụng sản phẩm này khá lâu rồi. Chất lượng tốt. Bình thường mình mua ở nhà thuốc nhưng lần nay dịch bệnh nên đặt hàng trên tiki. Khui hộp thì mình hơn thất vọng vì sản phẩm chăm sóc da mặt mà tiki ko đóng gói kĩ càng, chỉ có 1 cái hộp carton bên ngoài. Quá sơ sài!",Positive,,,Negative,,
13412,13412,đóng gói thig khổi bàn chắc chắn mua sản phẩm chính hãng cho an tâm,,,,Positive,,Positive
13413,13413,nhận hàng rồi shop đong gói kỹ và chắc chắn sản phẩm chưa dùng nên chưa biết như thế nào giao hàng đung sản phẩm như hình rất hai lòng cho shop 5 sao,,,,Positive,,Neutral
13414,13414,dùng thích nha nên mua giá lại rẻ sẽ ủng hộ thêm da nhạy cảm như mk là oke,Positive,,,,Positive,
13415,13415,"Sản phẩm ok, giao hàng nhanh!!!",Neutral,,Positive,,,
13416,13416,đóng gói kỹ giao đúng mẫu và có kèm quà tặng chai vaseline rất thơm,,Positive,,Positive,,Positive
13417,13417,Đóng gói cẩn thận anh shipper nhiệt tình chất lượng chưa sài nên biết,,,Positive,Positive,,
13418,13418,da mình trộm vía xài hợp srm này tuy nhẹ nhưng lại rất hiệu quả với da mình lại còn rẻ nữa giao hàng rất nhanh luôn,Positive,,Positive,,Positive,
13419,13419,"Sản phẩm tốt, thích hợp với làn da có mụn (nhưng ko nhiều) như mình. Rửa thấy đỡ mụn hơn trước và ko gây nhân mụn mới.",Positive,,,,,
13420,13420,đóng gói sản phẩm tốt thời gian giao hàng nhanh sản phẩm ổn,Positive,,Positive,Positive,,
13421,13421,chất lượng sp tốt giá cả hợp lý cho shop 5 sao sẽ ủng hộ shop lần sau,Positive,,,,Positive,
13422,13422,"chai nhìn nhỏ xinh ghê mùi cũng rất thơm nhé thơm kiểu nhẹ nhàng
là lần đầu mua nếu dùng hợp mình sẽ tiếp tục ủng hộ",Positive,Positive,,,,
13423,13423,chất lượng thì khỏi bàn tới rồi giao hàng nhanh nữa tuyệt vời,Positive,,Positive,,,
13424,13424,dùng ok phết mình da dầu dùng thấy ổn ko có muig hoá chất ko bị khô da mới dùng nên cảm nhận v dùng thêm thơig gian nữa kb như nào,Positive,,,,,
13425,13425,đã mua lần 2 nên rất yên tâm shop giao hàng nhanh đóng gói kĩ nha mn,,,Positive,Positive,,
13426,13426,canh sale 0h 2h ngày 8/8 nên mua được tặng thêm bông tẩy trang thêm 50ml srm với chai tẩy trang mini quá hời với giá 408k/4 món kkk giao hàng nhanh đóng gói chắc chắn mua trên shopee mall nên yên tâm rùi,,,Positive,Positive,Positive,
13427,13427,dodngs gói chắc chắn chưa sử dụng nên cũng k cmt đc hàng chính hãng nên cũng yên tâm,,,,Positive,,Positive
13428,13428,đóng gói kĩ giao nhanh tầm 3 ngày kể từ ngày đặt đây là lần th2 mình sd srm này rồi mn,,,Positive,Positive,,
13429,13429,đóng gói bằng keo giấy và lót bằng giấy thân thiednj với môi trường ko bị khô sau khi rửa để lại trên da 1 lớp câos ẩm nhẹ,Positive,,,Positive,,
13430,13430,dùng nhiều lần và rất hài lòng săn được phiếu giảm nên rẻ,Positive,,,,Positive,
13431,13431,Khá hài lòng dòng sản phẩm Hatomugi nên mua thêm để thử,Positive,,,,,
13432,13432,gel rửa mặt cosrx tràm trà cải thiện bảo vệ da nhờ tính kháng khuẩn,Positive,,,,,
13433,13433,gel rửa mặt nhẹ nhàng cho da dầu nhạy cảm ko quá nhiều bọt rửa sạch sau khi rửa ko bị xít da,Positive,,,,,
13434,13434,đóng gói cẩn thận giao hàng tương đối nhanh mình chưa dùng nên k biết hợp với da không hy vọng tốt sẽ tiếp tục ủng hộ shop,,,Positive,Positive,,
13435,13435,đóng gói chắc chắn giao hàng nhanh shop tư vấn nhiệt tình ạ,,,Positive,Positive,,
13436,13436,đồ xinh sản phẩm giống y hình ship hàng nhanh đóng gói đẹp,Positive,,Positive,Positive,,Positive
13437,13437,đã nhận đc hàng hàng giống hình bữa mình dùng loại nhỏ dùng thử nè xài thấy cũng ổn nay mua chai lớn xem sao mở nắp thấy mùi ngai ngái chứ ko thơm mẫu mã đẹp shop giao hàng nhanh,Neutral,Negative,Positive,,,Positive
13438,13438,dùng mùa hanh khô khá là ok k có bọt phù hợp sử dụng cho da nhạy cảm nói chung là cx đc ạ phù hợp với túi tiền,Neutral,,,,,
13439,13439,tiki giao hàng nhanh đóng gói tốt. sản phẩm dịu nhẹ nhưng không thể sửa sạch nếu mặt hơi nhiều dầu,Neutral,,Positive,Positive,,
13440,13440,Đến giờ mình vẫn chưa nhận được hàng -.- mà thời gian dự kiến là vào thứ ba....hôm nay thứ sáu,,,Negative,,,
13441,13441,"Ban đầu ngỡ nó cũng chỉ bằng cái nắm tay 
Ai ngờ gần 2 cái nắm tay mới đủ 
Trên ảnh nhìn nhỏ bên ngoài nhìn to lắm 
Nhưng giao hàng thì hộp bẹp dí, đã thế k có lót tránh va chạm, dc cái hàng chuẩn cho 5sao 
Nên mua, đừng nghe mấy lời đánh giá 1 sao mà chủ quan nhá",,,,,,Neutral
13442,13442,chai siêu bự siêu nặng dùng thích cực cấp ẩm siêu đã làm sạch mà ko hề gây khô da chân ái~~ giao hàng siêu nhanh,Positive,,Positive,,,Positive
13443,13443,có tem choings hàng giả nhãn phụ đầy đủ hàng của centella thì mình dùng nhiều rồi ổn áp nhé,,,,,,Positive
13444,13444,đóng gói đẹp giao hàng soạn đơn nhanh chưa sử dụng,,,Positive,Positive,,
13445,13445,"Srm dịu nhẹ không tạo bọt, phù hợp cho các bận da mụn nhạy cảm",Positive,,,,,
13446,13446,đã mua nhiều lần sử dụng rất tốt da không bị khô sạch nhờn giảm mụn tẩy tế bào chết nhẹ nhàng mùi hương dịu nhẹ được bác sĩ da liễu khuyên dùng,Positive,Positive,,,,
13447,13447,dùng khá ổn mùi không bị hăng nên dùng vào buổi tối vì dùng xong khá khô,Neutral,Positive,,,,
13448,13448,"Thương hiệu này khỏi cần bàn quá nhiều. Đơn giản là rất tốt, nhẹ nhàng, không mùi thơm (mình thích vậy) không gây kích ứng hay bất cứ mẫn ngứa khó chịu nào. Cháu mình 12 tuổi dùng rất thích.",Positive,,,,,Positive
13449,13449,đóng gói sản phẩm rất chắc chắn thời gian giao hàng hơi lâu ạ dạng gel hơi ít bọt,,,Negative,Positive,,
13450,13450,"Dịu nhẹ nhưng mình không thích mùi hương, phải chi có loại không mùi",Positive,Negative,,,,
13451,13451,đóng gói chắc chắn siu thân thiện vs môi trường srm dùng êm dịu nhẹ mà rất sạch nha,Positive,,,Positive,,
13452,13452,mới dùng thì thấy sản phẩm cũng được,Neutral,,,,,
13453,13453,đóng gói kĩ lượng không bị nhăn nheo giao hai ngày đã tới mấy chai nhỏ tặng kèm nhìn thích,,,Positive,Positive,,
13454,13454,"Tiki giao hàng nhanh, sản phẩm sử dụng tốt. Rất hài lòng!",Positive,,Positive,,,
13455,13455,Không có quà tặng. Nhà bán hàng nên gỡ bỏ khuyến mãi,,,,,,Negative
13456,13456,"Mình thử nhiều cách để cũng lâu mà chẳng có sủi bọt khí gì cả, như gel rửa mặt vậy đó. Nghi ngờ hàng nhái quá!",,,,,,Negative
13457,13457,dùng thích mn nên mua dùng thử nha shop giao nhanh tư vấn nhiệt tìn,Positive,,Positive,,,
13458,13458,mình mua và sử dụng 1 thời gian nhưng bị nổi mụn nhỏ li ti. chắc do k hợp với da mình.,Negative,,,,,
13459,13459,"Giai hàng nhanh, đóng gói cẩn thận. Sữa rữa không có bọt, dành cho bạn nào da nhạy cảm nhé",,,Positive,Positive,,Positive
13460,13460,đóng gói cẩn thận mẫu mã đẹp giao hàng cũng nhanh chưa sd nên ko biết ntn sp tốt thì sẽ mua dùng tiếp,,,Positive,Positive,,Positive
13461,13461,đóng gói sản phần cận thận chưa dùng nên chưa biết chất lượng thế nào nhưng mua bên shopee mall nên rất yên tâm,,,,Positive,,
13462,13462,"Mình thuộc tuýp da dầu và khi dùng sản phẩm cảm thấy rất ưng ý. Cả mình và mẹ đều đã chuyển sang dùng SRM Cetaphil.  Sản phẩm rất đáng tiền. Tiki giao hàng nhanh, anh shipper thân thiện. 
P/s: hsd chai SRM của mình là đến t4/2020 cho bạn nào cần biết nhé.",Positive,,Positive,,,
13463,13463,dùng thời gian cũng có trắng lên á thơm mà tạo bọt nhiều nữâaaa,Positive,,,,,
13464,13464,dùng rất tốt nha mọi người lại còn rẻ nữa,Positive,,,,Positive,
13465,13465,dùng để tắm trị mụn lưng và thấy có hiệu quả sau 1 tuần mụn giảm hẳn,Positive,,,,,
13466,13466,dùng thích như gì luo á rửa ms mấy ngày mà da đỡ mụn ẩn đỡ sần sần r mềm mịn hoen nữa da nhạy cảm rửa cx ko bị kích ứng đâu nhaaa yên tâm nên mua nhaaa,Positive,,,,,
13467,13467,chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt,Positive,,,,,
13468,13468,dùng chai thứ n rồi lần này thất vọng với cách đóng gói hàng của shop cực kì sơ sài sản phẩm tè trong ra ngoài móp méo,,,,Negative,,
13469,13469,dòng này khỏi nói xài okla nha dịu nhẹ thích hợp cho làn da khô giống tui,Positive,,,,,
13470,13470,"Sp đúng mô tả. Srm dịu nhẹ. Mình da khô, đung thấy da mềm hơn. Loại này ko có bọt nên rửa bằng máy thì phải dùng hơi nhiều xíu mơia cảm nhận đc.  Chắc hơi hao tí. Mà nói chung là xài ưng ý. Dịch nên đợi mãi mới có hàng. Nhận đc hàng mừng hú hồn. Lần trc cũng đặt một lần mà do dịch nên ko giao hàng đc, bị bên giao trả về. Buồn muốn khóc. Dù gì thì cũng có xài rồi. Tóm lại là ưng ý",Positive,,Negative,,,
13471,13471,đónh gói sản phẩm rất tốt chất lượng sản phẩm tuyệt vơiif,Positive,,,Positive,,
13472,13472,"Mình mua được 4 ngày. Vì mua đợt giảm giá nhưng mà k có lưới tạo bọt nên đánh bọt bằng tay hơi lâu. Nhưng mà càng đánh càng nhiều bọt, bọt mịn màng thoa lên mặt cực thích. Mùi dễ chịu.",Positive,,,,Positive,
